Timestamp,Sample Index,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ
1748945548.3569193,193,4.467526415309122,-6.311038109406601,1.952534481193476,-20.898180054194054,12.080603780233655,-28.48347994419422,0.011804692521843102,-0.30841110193919274,-0.3038744526291963
1748945548.4663785,194,6.0237502343855915,-6.725241549640099,4.914388203810487,-15.881510518574927,-24.221223272150187,-32.79544780175873,3.535628444207883,3.3868737696559665,3.7285417687032325
1748945548.5750191,195,6.86663612434061,-6.582728917586186,5.537059039466341,-11.981653941233155,3.9251175487839056,-37.59289429604707,-0.04224493733806173,0.5548631218994677,0.3960223402925844
1748945548.684036,196,7.046786190679824,-5.723687696097855,5.180979494548583,4.469906451047473,13.388680524673093,-23.078620947610524,-1.921317703967798,-1.7386643403802455,-2.4451222694123818
1748945548.7932546,197,7.9664035267677535,-4.698871922077218,4.701531444253625,12.018740733577223,17.139130252860586,-33.73686959528471,3.971089323872407,3.943084454701671,4.59541169763838
1748945548.901706,198,7.252069872198413,-2.725127223686142,6.550381739424301,48.35585777937811,18.767724482811172,-19.354985371319234,2.3377844333500097,1.5788274387425871,1.993098188202329
1748945549.010298,199,6.826354652401443,-3.6735445072033612,8.912435110730469,67.1958755100034,25.247212558274,6.719726448341077,3.864960863241814,3.7362693626590118,3.806548143648811
1748945549.119204,200,3.983803683414121,2.832471142163794,5.675153543069632,23.077127763096215,11.995829750575776,12.252255028378315,2.738025852068841,2.384001175656328,3.113089614793283
1748945549.229072,201,5.402036020856022,2.5903178942282468,8.305688461535375,44.50561327607458,-10.726263605285457,34.715576720151645,-4.810198779951158,-4.2806289032326585,-3.9293489036262805
1748945549.3392143,202,5.181726286872924,-4.181182756940474,12.96004580990881,-76.48484852865803,108.75257161880633,-6.206352201766817,-4.264664485463523,-4.658431105860687,-4.414466749924774
1748945549.4515197,203,3.92869632237935,-3.891631776593357,8.43101905630062,-103.15844785924524,51.75091230886418,7.298254035188214,3.740518499330765,2.9965452294470225,3.754813689687544
1748945549.5602348,204,4.9245664034999095,-4.483816040764522,7.794542948699889,-1.0304174156089854,-18.089635326998653,-1.4804719564305788,4.819082274589525,4.477360673195589,4.144788854037793
1748945549.6701124,205,4.078678889292106,-5.360504279179293,7.9639133119587955,7.2821844081057705,-1.641288010914128,0.31927608243979155,3.6365735311055793,3.6364167771133373,4.015799613139404
1748945549.7805922,206,3.7453016619820914,-6.139414775428859,7.79980837063902,-50.23740026405781,12.24955250312289,-175.6056921603993,3.7748100211169113,3.929986349597706,3.535305740168202
1748945549.8908172,207,5.630300797961309,-1.2352600867350647,8.289939145854545,31.687189755777034,-2.741261414785485,-25.732735595447604,-1.3370649416683844,-1.0722108701068105,-1.3489273600168592
1748945550.001894,208,5.733656978815111,-1.7841430742832278,7.524410825132601,-2.9599717948908078,-4.403759205581043,0.7171168595240717,2.8264741024609843,2.6159080250488693,3.337947910467166
1748945550.112515,209,5.389740694261092,-4.174076599313397,7.666839791695493,-12.781984751702602,-0.8224264751309122,2.2441718509790847,0.9652467235139491,1.4766957679136123,0.8393865754954477
1748945550.2223735,210,5.003741723640382,-2.8875488013041783,7.975552417910801,-32.58822481858917,2.3792208460895155,-6.751551270517407,1.4490132504234559,0.9586370681968699,0.5659957281166563
1748945550.3310795,211,4.8558923689213325,-3.541074579174174,7.232589045619896,4.288889189214798,-32.860081294760526,0.8599955456127832,-0.005489132182726508,0.6283764580793754,0.3339695652688658
1748945550.4397898,212,6.272120130755757,-3.415572380090774,5.6326214392253435,-1.4081506381299935,-66.98735769334249,1.3491660345286711,0.36368760692430213,0.6198938073232353,0.7945770534364681
1748945550.5483978,213,8.53623309847978,-3.0353564391820034,4.7485208996333945,0.37871003652870205,-71.36523457136242,5.867620035611161,-1.3214852243068145,-0.9087600959766927,-1.154423945768957
1748945550.656885,214,9.280134627602322,-3.98033818304207,3.0337959804036085,-38.786248214202566,-19.976570464090695,0.0396047507893425,1.957664018444348,1.9747538492622185,2.4551902408630775
1748945550.766901,215,8.965862314019049,-3.279590124018838,1.46551266190383,-27.76450615617026,-35.42920742476219,5.68841039502465,-4.139401291734765,-4.156474848426594,-4.3876380477010795
1748945550.8765452,216,9.51655563894054,-3.8779136982762523,0.7669041532866621,-17.958157853329077,-31.475607686816748,-3.207088275350389,0.2640690060293582,0.09862742146298892,0.9393489685234169
1748945550.9861643,217,8.661818477502479,-3.644222680857059,0.9919940007084047,-3.6569981817401507,-19.92107615436368,1.7810338303421513,2.5917859112060655,2.5979229401275727,3.15851159843814
1748945551.0942347,218,8.386511341549902,-3.2843861472300433,-1.697916491353189,-6.514183412774971,-2.8019047761522193,0.9311717009769267,4.666541144747037,4.1282190037978985,4.227192334806049
1748945551.2042074,219,9.144845230691356,-3.6994094981307226,-1.3164001442279785,-15.9613508274835,0.912673419121289,-1.7446928468127418,-3.7262048486570176,-4.23375078603733,-4.215584024318136
1748945551.3126767,220,9.037493795532779,-2.9080211200778994,-1.2705381759082757,-71.17949976271956,-14.954651398507915,-13.55105555097068,-1.3758437293963786,-1.467903950858565,-1.4169041886883056
1748945551.4209561,221,8.545404284598703,-3.525558156800562,-0.8465847359434239,24.75050105354575,-8.846940954050805,-2.7322644612820737,-1.2950832932881582,-1.6726954498254205,-1.7043274116617264
1748945551.5311768,222,9.217504792362215,-3.819222497341708,-1.2435511427735118,47.85707417082638,-12.385826155702004,-6.096942132373328,1.1629345562240727,1.0706431937679093,1.833824561725533
1748945551.6410291,223,8.787578922380092,-3.3154852797283287,-1.4946379715459202,-66.59477319773325,29.287540659232377,-9.363374011213631,3.083317523155846,3.150229882468183,2.6168231100593404
1748945551.750023,224,9.687418134990999,-1.0228848909256913,-1.2176024001001922,20.382059019923528,-108.69352250595004,32.222582331593564,-4.509892693043619,-4.391196920031461,-4.66266908000346
