Timestamp,Sample Index,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ
1748945662.412877,263,9.45437538025651,-1.697431258511704,-0.7985043827596324,-1.7084235431304522,-3.692860683881938,2.289466946101527,-4.120961821190172,-3.9208954303431303,-3.789297310850917
1748945662.5213804,264,9.170356197240437,-1.546969952191498,-1.3470097424688774,25.350021114592693,-3.765708922460641,2.661112971559679,-4.642355904347216,-4.431514013209442,-4.208473639656586
1748945662.6294088,265,9.699215948500278,0.648376302420259,-1.9399404721799338,20.83697376897909,-3.1833139056092548,0.44049473254858496,-2.408731567115459,-2.544391271988002,-2.569461239119109
1748945662.7391243,266,9.597455093177171,-1.5012400687449998,-1.1229525815108765,-35.751999662150055,7.66277794965461,-3.4804679304781185,-4.455417882328775,-3.631253767287767,-3.6655590121978143
1748945662.849407,267,10.033014853992155,-0.8942499434240969,-1.861199240581883,-15.778475756240276,2.3806119204928544,0.6618973227236,-4.212375659664366,-3.4962050782329777,-3.7112533503527954
1748945662.957673,268,9.840661437748416,0.9218707842989522,-1.3850789548656666,8.191874690961356,-2.1041522329721545,2.317033107362267,-4.07309106271849,-4.26700418926143,-5.065678036564664
1748945663.0650716,269,9.517773148769061,1.1186166733613123,-1.7900675216766422,1.410728628968984,-1.697551160562779,0.1850608566864301,-3.676389188488252,-3.431305103126757,-3.1965646094239464
1748945663.175063,270,10.101532453542868,0.5051050870288271,-1.8493234230031086,4.693247396676635,-0.04757217275267531,0.7612770974019603,-4.690969529904974,-4.885934102853115,-4.123231077405561
1748945663.2863271,271,10.057467704072348,1.2357272174932143,-1.972303632614843,1.9965856267426063,-1.722847512904142,1.015996143399596,-3.251167209285665,-3.4029144376272424,-3.6327416234670684
1748945663.3955498,272,9.216846774143729,1.0589926268811953,-1.2161860965206497,-9.664987003777044,2.3809365437233585,0.4301750869395152,-3.0909790774945676,-2.875221876871659,-2.2830439275028107
1748945663.5042043,273,9.92057172206492,1.0774435789794246,-1.9779105568076463,-3.6503730807751946,0.6709590961751211,-1.4797473575306748,-4.365292417220175,-4.380752272791987,-4.191042899414545
1748945663.613292,274,9.63033747637707,1.3993464095970873,-1.7525714544649937,50.87032602499291,-10.907251543602786,2.315090653261055,-3.219448560024504,-3.666139850823081,-2.9847435576300922
1748945663.7235553,275,9.703450872354175,-1.6505428322789855,-1.3036222938208089,0.19844951403037436,0.3139015034849998,4.92416538604393,-2.386531942037828,-2.7401243967877846,-1.9789253163763145
