Timestamp,Sample Index,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ
1748945662.412877,263,9.451051786788948,-1.6093029539769432,-1.60934426102948,-1.5715323631106175,-3.4757891484261876,1.6411091482149833,-3.846470970254126,-3.27355332332219,-3.9074785476305833
1748945662.5213804,264,9.329649540391257,-0.8322772055583365,-1.6810403609362319,25.74208018086363,-3.7767979921409656,2.2144147183950476,-4.642503180990282,-3.8628119474351306,-4.760291159576627
1748945662.6294088,265,9.762338936385282,0.9612333540730711,-1.729690030203279,20.86177728991971,-2.8473890957185035,0.35694646536685226,-2.3290241757278762,-2.266066884947304,-2.4237482455502812
1748945662.7391243,266,9.691121861047378,-1.3155674116356755,-1.3348536630056231,-35.69914422516816,7.6271037252850675,-3.6536983044192577,-3.972618078896091,-4.457122589893386,-4.05435435530519
1748945662.849407,267,10.002689625423262,-1.376963182087311,-1.625896484069454,-15.788186827369824,2.751795460199598,0.3214968006035113,-4.040723722421599,-3.6009374394081797,-3.722590048446749
1748945662.957673,268,9.88599725381306,1.095832534303816,-1.8473135320768415,8.16899691215781,-2.679005111425534,1.8733183911429752,-4.805256583594669,-4.204341479151487,-4.150194009246559
1748945663.0650716,269,9.955190737060862,0.7181586767518174,-1.7176538611234762,1.6705014280268933,-0.9084670958952997,-0.04674246260009943,-3.66681891115733,-3.1694213523663124,-3.2489141409307027
1748945663.175063,270,9.662214082803144,1.0087276197055197,-1.4204445724244295,4.333937641077932,0.4091355848175141,-0.005872312847469585,-4.337349029636478,-4.548044272971493,-4.412795157053328
1748945663.2863271,271,9.343469672521604,0.5526955065980748,-1.1015649609210052,2.5866646501197983,-1.2982521828779487,1.0562742584451426,-3.507790259257061,-2.9089928920833077,-3.5008117790469564
1748945663.3955498,272,9.311561321578177,1.138890208781128,-1.7773440613509608,-9.855096327682737,2.6966185954884305,0.45063638881987256,-2.6327895124777343,-2.8830924203752746,-2.9796561461643964
1748945663.5042043,273,9.403315086311286,0.49925881469567124,-1.6583378870067897,-4.441229796716955,0.34006140123437595,-1.4775117777897835,-4.2983956655484885,-4.602685921269025,-4.631923942489395
1748945663.613292,274,9.581652061622874,0.9070883417824869,-1.285873719222983,51.45781436937415,-11.453822003141777,2.4084173015733237,-3.8610221079882057,-3.3118707708614092,-3.7786854701853305
1748945663.7235553,275,9.262349107039922,-1.3793544507509163,-1.738099413823917,0.0510201915148607,0.09792625818044376,4.555017230883076,-2.039933775092816,-2.632487477570658,-2.0993612095248144
1748945663.8326497,276,9.64782849733771,-1.3551178755648408,-1.7774483516932462,15.089406422461266,-1.564261070304792,7.343761304642369,-4.389612431095992,-4.330233205632024,-4.0056486483313005
1748945663.9427214,277,9.944974352423243,-1.3933978302740158,-1.2314124816977636,-25.17666273270353,9.328112462316689,-0.860439966046348,3.2842189639783443,3.073175635489014,3.719145688429441
1748945664.0528333,278,9.735363801148944,-1.4130041701528095,-1.4230708450949971,7.749085598912295,-5.078615563096839,-3.271068766565689,2.497308258034356,2.2734049418117053,2.236070872595759
1748945664.1620038,279,9.80455588471067,-0.6998180589251395,-1.3983225565477122,-23.344313051177124,2.330536677864033,-3.9143484257065513,-4.372970543068011,-4.713080965240914,-5.133019913013693
1748945664.2734869,280,9.65044396804026,0.5811441525280312,-1.7063672147697813,-34.13938209186376,1.9771306811900717,13.568248707020885,-4.909914825186868,-4.909337169026274,-4.355321560879072
1748945664.3836975,281,9.666719156877269,1.151777059714425,-1.9726492809096605,19.38608820151296,-0.9880603034112,-1.2724465838716656,-4.414384432425366,-4.333004729359073,-4.850857618334629
1748945664.4926155,282,9.449306725505595,1.3619177605655064,-1.7345055641947613,-18.143077347027482,1.7420442827354328,0.7283979900262616,-2.975237139176217,-2.631109910798461,-2.6437477553602147
1748945664.6002166,283,9.260197622554143,1.04205377042357,-1.4020564667310316,25.061924162331497,-2.140134790904649,3.3409150341444684,-2.5009922942837686,-2.2375889640970654,-2.36066193154938
1748945664.7093115,284,9.240593408929028,-1.853630902168844,-1.9263166166206802,-25.411225193115662,3.7442185149994964,-2.3452920756770026,-4.188392279588567,-4.171071669665045,-4.11391890914388
1748945664.817127,285,9.67355928261988,-2.0811575239539195,-1.742199285475046,5.029133228871265,0.4152181708337377,0.2526379476094972,-3.293210477510484,-3.5890753863867566,-2.8274126956183077
1748945664.9249835,286,9.178859784590294,1.3250125691511792,-2.0737551363114206,3.542449523867261,-2.5622380898876846,3.5329775104721834,-3.462004968349325,-4.06351325181545,-3.491330194698733
1748945665.0359209,287,9.33988217409157,-0.7516942434363235,-2.0425973120362,11.07985230162793,2.5849980588246897,5.608953962151333,4.1028453271854355,4.039127033674627,4.152583028806653
1748945665.1461987,288,9.773115183611974,-2.1228678089535125,-1.7626647019240704,5.380766289544005,0.7005344448857478,6.603987620815118,3.0198860128840694,2.753501913200837,2.5037060565313407
1748945665.2572773,289,9.414286349052933,-2.018191964584225,-1.6946326223804486,7.203149736570259,0.4649124973428422,7.852517676184848,-1.4194342806218598,-1.104091507710062,-1.5035341770382082
1748945665.3666394,290,9.09062725715769,-1.8203738889035268,-1.58602218471256,4.942159078556181,1.226044190088727,5.954900010074369,-2.349315253386222,-2.0292045617416785,-2.0885860706485593
