Timestamp,Sample Index,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ
1748947551.7895973,0,9.581722435503611,1.9618275329138755,0.9971065604377707,17.384017558918895,-1.7107506537983093,5.995142964177043,3.4125360735743078,2.586006314769843,2.8975446055335
1748947551.902565,1,9.226339199855905,2.443804966626011,-0.04409946500051576,19.60388395436478,7.077866262946372,33.58853246601623,1.1350830555693983,0.8153655817095093,0.698654519855816
1748947552.0092359,2,9.937864544531166,-0.31135111924836634,0.9483439614494538,-9.680103757640534,-3.3640915671772613,0.6977434546270413,2.1901199269555143,2.1379070828720224,1.9905412211949938
1748947552.1131246,3,9.779642740852658,0.8539233071013055,0.1064535667619706,3.2076337737676894,2.4091256787732056,-3.691885589075594,2.61199923209018,2.265008557025359,2.6067081897452242
1748947552.215285,4,10.161378558968504,-0.11794123381581803,0.8500487354448709,1.9041277261278562,2.2872321198552825,0.7506136906368176,3.10963050266019,3.5703067319945827,2.9635266643501543
1748947552.3227873,5,9.872056602831991,0.7077863634777094,0.6743280260341085,-11.250404999078684,3.9141654571255904,-0.2584232000601343,3.7911117960922986,3.7303428272127426,4.3530564530041485
1748947552.427331,6,10.150206302636363,0.08075654932876764,0.5811554469726755,1.6472061140572074,4.353219182928326,0.8088765343836739,3.1013389201125934,2.9156080010492484,2.543588286988596
1748947552.5355303,7,9.75787488549053,0.2540079706196442,0.6246160343864525,1.064144240897098,-3.7629716368901955,2.015602719203671,1.069502450439488,1.124626968098113,1.4642354711945906
1748947552.6412973,8,9.682607637550843,0.5982566846885295,0.5284075656303298,-24.622032012588566,11.008494427816577,-1.883883501928258,1.8957790413105595,1.8025143444888823,2.0350383412653272
1748947552.7552347,9,9.595291160694263,0.19642466847135653,0.8970822851860577,-8.902952452860516,2.0625300602633065,1.5331515476078224,-0.11167120741353763,0.5385640631474956,-0.321681352557473
1748947552.8633158,10,10.115007504114914,0.6567466784349552,0.9448192664784585,-10.925467945645728,15.481440367160967,2.6096988760838378,0.4609518274232568,0.19556608877290652,0.7016135009011696
1748947552.9737978,11,10.008158867443763,0.4299420920630954,1.7131355573405376,7.034686346380006,-5.053325657119721,1.0871119403645584,-4.8289774365160145,-4.525119308165609,-5.03172818416851
1748947553.0871687,12,9.468959845707005,-0.260158568844286,1.4508307341459505,8.150553274457023,-2.561823952153564,1.102658517910188,-2.0528689958045874,-2.7236984498557493,-2.0312436097150552
1748947553.195493,13,9.72062139820231,0.627814015585897,1.8368061322852576,-5.552433960296538,10.878428790603342,0.8443147905571015,-2.860595500264852,-3.5441812013657716,-2.929587500222337
1748947553.2975018,14,9.248350179446133,0.34157828304090065,1.5875004452645372,5.93941024691969,16.00949418018682,7.491852347845157,2.4583179069919834,2.997797226441536,2.978244285277716
1748947553.4020278,15,10.050283122983029,0.7542017758640462,2.817698892962279,-5.322309212136204,24.665425469934327,10.758914861685676,-3.095565248206059,-2.961821783995842,-3.334465324022212
1748947553.5120254,16,8.86119190988422,0.9970337648873603,2.904945467404242,7.985678551176048,37.03942890774562,13.198603718262937,-1.1828546769997736,-1.2441276724595134,-1.0617353483845884
1748947553.6187782,17,8.856722615124268,0.8924777891374865,4.705631546859832,11.567068775648174,36.77856418287199,9.613798261135967,0.341508131728562,0.10157219424720554,0.08853528445224357
1748947553.720425,18,8.432700762733832,-1.383736163611648,5.7905497172875435,-4.706398823236247,28.964854573470078,1.1123485457390014,2.843796218733958,3.3042579045126277,3.28821099254038
1748947553.8279026,19,8.149696582515201,-2.0648506639253994,6.718493256958341,-12.754168036862636,25.54027179059607,4.311399212646357,2.3716784293024986,2.5483201756809652,2.397639239248777
