Timestamp,SampleIndex,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ
00:00,335,3.3268011473233607,1.5523540551307096,-1.5889163054773983,110.4492848580221,167.90918200189955,149.25930873265116,-3.4556061050108453,-3.615796383488676,-2.823240169154213
00:00,336,-0.0009907303444670612,4.6584311775623615,-10.649861112269097,-247.88822107749903,-233.79412898730666,261.1854929135888,-2.881437822109297,-2.634240159773774,-3.309711886345584
00:00,337,2.0313985426154115,0.07150698899911861,1.2611205393136533,-242.43643946609245,286.6323540473412,237.25076938157474,-3.9231890002770724,-3.4711552307612905,-3.9708601056312336
00:00,338,1.6170439964899783,-7.893875324689324,16.1008917640002,-39.31771944211557,196.97431692943445,175.2561898765894,-5.096366548670289,-4.293100611201288,-4.883538411408475
00:00,339,3.4341925513924325,-2.003757769295138,7.728846074528687,83.271280218047,98.46995992572083,28.548822428302653,-2.1696510966118256,-2.8770140895721994,-3.040980263832578
00:00,340,1.0223534874619729,-1.4699219284022953,7.375241084858827,63.74773666995102,-154.73868208573805,-52.17233285578537,1.003440464586359,0.9301324606758835,1.0728943396140047
00:00,341,0.2609136521508356,7.612637515471442,7.7671012499129555,-148.98505150430944,-22.664268866872515,41.25639904915778,-4.8726413742006915,-4.375958826522947,-4.193026148325583
00:00,342,-0.43205439663710166,6.916705025463518,6.395656777094348,71.53960592308238,-14.526152261647367,-31.87337180750794,4.3144241763469395,4.937800252717695,4.826276024644557
00:00,343,0.7160860449425519,-1.344153249375611,-2.8052861081806504,-286.3620132333085,-71.39281228754844,233.9447952844158,0.8744368890791561,0.5657748225012399,0.3537354707514603
00:00,344,1.4654859562197136,2.7194679666222594,8.701180264518648,-3.2871921608504677,-1.7572106258734035,-0.17113639324617697,-0.14979560535146158,0.15141189251925363,0.1685719725805454
00:01,345,2.1264127724167787,2.865132759206477,9.040112818730593,0.77355058833384,0.42053683283908727,0.09812061326402466,-3.260768823572181,-3.5696918638416846,-3.8513667508583205
00:01,346,1.4708602002783278,3.2655398688933026,9.749123882743545,0.6901038433094446,0.557722745896243,0.9131393252949069,-2.6704900752427463,-2.692596529376222,-3.0193591808325295
00:01,347,1.3750124832519575,3.348339298329818,9.625461167599637,0.9061790120871589,0.34252403303637086,0.5068326984314293,-3.90722771257689,-3.8833073781872076,-3.2478828095608847
00:01,348,1.4274178379275904,3.288013610623617,9.508054044316358,-0.008105616789260583,0.01670161463496389,0.10830635051745909,-3.43036359930019,-3.0010990815426783,-3.561556462544263
00:01,349,2.1585927870811625,2.9354189501808534,9.14382396659337,0.6200368584852864,1.0031179987108938,0.8486401469227125,-3.11221406352243,-2.930912234490878,-2.8214266057696937
00:01,350,1.5549829757669849,3.0933578591522553,9.744205073554385,0.3215172288175583,0.6671384528421578,0.3106206006179024,-3.627601201171491,-3.4888277333933004,-2.9966285176125345
00:01,351,2.1670259248695563,3.2671209054605295,8.98363968716281,0.024381678916488403,0.22819720444046865,0.0005158131846265679,-4.310619106006586,-4.148715511450166,-3.8884277156073397
00:01,352,1.4387938803644484,3.110372560939619,9.476618191088644,0.6470756847119048,0.6280492446843133,0.4131798746742392,-3.5327868705046104,-3.9796751688884218,-4.066617168076778
00:01,353,2.1697140610873173,2.6370164199714052,9.33827515423494,0.1799721225316105,-0.23618949804074277,0.4599604792371194,-4.002894108205734,-4.236385742220017,-3.8452121451237655
00:02,354,2.0387457838406924,3.2118729824762573,9.136472076497096,-0.18199144760404112,0.12748911890820414,0.2956709011978661,-3.7914044470266504,-3.160723058091355,-3.1671981981556554
00:02,355,1.5124953442729838,2.933914282468288,9.30887654490252,-0.14548439522327555,0.6334738965476314,0.6186418300454579,-3.54188069765932,-3.6177042757443814,-3.9043389980266077
00:02,356,2.160788647581956,3.184872530610384,9.07391799388833,-0.11318714494456919,0.5357026490387706,-0.0720368704024203,-3.5280247872995396,-4.203369808501418,-4.243573237191389
00:02,357,1.7103404844112104,3.2714237284002605,9.451271075680284,0.14730469636944593,0.4521184634877133,0.09837164921968147,-2.244234608116794,-2.605704103637349,-2.4710938816591894
00:02,358,1.9105344645593607,3.406470858052443,9.638517985956858,0.3109361819874453,0.5320723524244819,0.27663730838405143,3.984531914147257,3.7275600675386236,4.102890178720157
00:02,359,1.4455517041559933,3.1781320593106894,9.049200304136484,0.7005589174368275,0.2223471799258226,0.4054957888971402,4.383694778916158,5.113886531044963,5.0498156942368775
00:02,360,1.8203921049046192,2.7029139064085292,9.727637779304983,-0.20835358790605463,0.09796342610135178,-0.10313865140023692,-2.5108230387810506,-2.3090375765413693,-2.7493520323284972
00:02,361,1.945246826635175,2.753613856978552,9.015818240015193,-0.14208803844881357,0.42870258656337773,-0.290823966553941,-3.6476539034421367,-2.9283129214004564,-3.491730808116106
00:02,362,1.5260209191410685,2.8256244018728602,9.534855146203721,0.07068055924859679,0.4504441873627143,-0.04323371784034358,-4.161916221152293,-3.4546613862016686,-3.944442127009086
00:02,363,1.5745233213693641,2.874937021446727,9.26629233771337,0.5813222055602532,0.521765052275906,0.07146321534530241,-2.966864517741561,-2.9863119440646817,-3.7108177553216413
00:03,364,1.599320086227018,2.7872858767754174,9.274962832240378,0.6689266514192185,0.6137205438186448,-0.1055494068835926,-3.447478618528759,-3.652236122468583,-3.6006442183333913
00:03,365,1.5714798444099685,3.41179570194499,9.85742762802733,-0.042700613188568326,0.1226570078641635,-0.28590516193081017,-3.2130027511616914,-2.9190534852137047,-2.983544795029568
00:03,0,9.16751381376512,2.8089529838065816,1.082258781577207,17.741053753932906,-1.6351946530398567,6.0304716442474,3.0202021064052724,3.264801891880378,3.2060269286917022
00:03,1,8.677809139104403,2.37806701755056,0.06373500109086705,19.449180436796244,6.910839924833539,34.08402111143074,1.0648572810995374,0.7562008386398078,0.8174621560763589
00:03,2,9.742112511112502,-0.1738800743672405,0.39097333530634615,-9.618486002738386,-3.795065443285162,-0.08331705918157162,2.3372090711702826,2.6029494178804784,2.820458581357782
00:03,3,10.275502446612006,0.4414060382196448,0.007615843808533196,3.9892136420412747,2.663617543447236,-3.5166576844273747,2.386198793187203,2.834583660540024,2.242049372671878
00:03,4,9.882748168267625,-0.02816569218939105,0.04261864251502612,1.7299077015921775,1.74419978157498,0.3046792289342982,3.289704919033305,2.9928360467881157,3.2224272921388906
00:03,5,10.057254463615974,0.7223116670242213,0.38260242327127886,-10.918306385244588,4.015490550035052,-0.42873411078388624,4.485295568013046,4.6081382043227475,4.651867301344161
00:03,6,10.00787616256065,0.18809582097332145,1.0604044303261353,1.0146163196365598,3.6921168136766127,1.1984556733319183,2.5297589487455348,2.729570505292217,2.4904792890038943
00:04,7,10.118146625905647,0.5415422809012591,0.7822398951694148,0.7745318163313275,-3.948164111343295,2.5997258269901957,1.3114992864192576,0.8900470491441561,1.0745454198778037
00:04,8,9.639597352505897,-0.19821200757001897,0.7694214058923303,-24.61796968517628,10.60511005056242,-1.8941936489998028,1.7381437358360015,1.7519502877634543,2.524746418989391
00:04,9,9.38014999916285,0.6763764228716055,1.1390543040939054,-8.831744519431712,2.134559819906774,2.341115370116129,0.4774957622271776,-0.10676404059104293,-0.31868966525104636
00:04,10,9.558408158903752,-0.2548325627257512,1.2931411130166337,-10.832558655301114,14.847123383117308,2.8498633274117036,0.19619225449991354,0.44764927114757835,0.32122876182799465
00:04,11,10.011242722288253,0.372104321615341,0.9954421555583634,6.675284928021353,-5.853064151646936,0.7959911471874399,-4.640372356319198,-4.212046409239337,-4.115574500132994
00:04,12,9.561870886891036,0.5097826448368856,1.0197281979524555,8.356457115517557,-3.370820850778886,0.587364008615939,-2.7267059422565953,-1.9338597145503962,-2.645381659780484
